sales_id,transaction_id,customer_sk,product_sk,date_sk,campaign_sk,store_sk,employee_sk,promotion_sk,quantity,unit_price,discount_amount,tax_amount,total_amount,margin_amount,payment_method,shipping_method,region
1752,TXN-108937,346,338,2257,38,11,457,,1,465.35,130.29800000000003,26.804160000000003,361.85616000000005,139.16200000000003,Credit Card,Express,West
1753,TXN-109448,1017,577,2257,26,16,445,,1,151.9,33.418,9.47856,127.96056,101.312,PayPal,Store Pickup,North
1754,TXN-110531,1718,69,2257,36,38,451,,2,298.53,119.41199999999999,38.211839999999995,515.85984,355.268,Google Pay,Store Pickup,East
1755,TXN-110848,830,139,2257,6,23,119,,15,117.58,70.548,135.45216,1828.60416,-969.4979999999996,Google Pay,Standard,South
1756,TXN-110988,2882,59,2257,20,44,432,,9,113.36,275.4648,59.582016,804.357216,-819.2447999999999,Credit Card,Store Pickup,North
1757,TXN-111036,985,493,2257,49,23,2,,8,275.68,44.1088,172.906496,2334.237696,330.13120000000004,Bank Transfer,Overnight,Central
1758,TXN-111907,349,450,2257,16,49,13,,4,488.21,429.6248,121.857216,1645.072416,1351.6951999999999,Bank Transfer,Express,North
1759,TXN-112182,1280,549,2257,24,7,43,,6,412.96,272.55359999999996,176.416512,2381.622912,1722.5064,Bank Transfer,Express,North
1760,TXN-113018,67,132,2257,10,7,373,,1,441.78,70.6848,29.687616,400.78281599999997,178.91519999999997,PayPal,Overnight,North
1761,TXN-113067,1178,435,2257,11,14,314,,2,36.29,7.258,5.22576,70.54776,-300.438,PayPal,Overnight,West
1762,TXN-113106,272,240,2257,40,32,394,,12,250.37,721.0656,182.66995200000002,2466.0443520000003,800.7744000000002,Google Pay,Express,South
1763,TXN-113598,1862,461,2257,43,12,71,,8,432.63,934.4808,202.12473599999998,2728.6839359999994,2030.5591999999997,Apple Pay,Store Pickup,West
1764,TXN-115501,1297,72,2257,13,47,110,,7,353.99,446.02740000000006,162.55220800000004,2194.4548080000004,1511.5226000000002,Google Pay,Overnight,Central
1765,TXN-116182,1572,353,2257,39,50,94,,14,355.09,1342.2402,290.3215839999999,3919.341383999999,1705.839799999999,Apple Pay,Standard,Central
1766,TXN-118365,522,432,2257,39,36,350,,5,145.27,7.2635000000000005,57.526920000000004,776.61342,600.2864999999999,PayPal,Store Pickup,East
1767,TXN-118862,1020,298,2257,48,35,80,,3,245.42,66.26339999999999,53.599728,723.596328,43.53659999999991,PayPal,Express,East
1768,TXN-119345,151,487,2257,19,30,433,,11,117.3,141.933,91.86936,1240.2363599999999,-536.2830000000001,Google Pay,Overnight,Central
1769,TXN-119361,935,61,2257,40,5,71,,13,61.79,240.981,44.98312,607.27212,-810.9010000000001,PayPal,Overnight,Central
1770,TXN-120898,230,236,2257,38,7,69,,4,289.09,242.83559999999997,73.08195199999999,986.6063519999999,236.4043999999999,Apple Pay,Store Pickup,South
1771,TXN-123036,1503,92,2257,20,27,119,,10,176.56,70.624,135.59807999999998,1830.5740799999999,-541.5240000000001,Apple Pay,Standard,East
1772,TXN-123603,2162,296,2257,18,8,251,,8,214.41,154.37519999999998,124.87238400000001,1685.777184,541.8648000000001,Google Pay,Standard,East
1773,TXN-124252,2276,32,2257,16,10,381,,2,463.49,157.5866,61.551472000000004,830.944872,393.4734,PayPal,Store Pickup,Central
1774,TXN-125083,7,139,2257,1,27,82,,12,117.58,56.4384,108.361728,1462.8833280000001,-775.5983999999999,Apple Pay,Overnight,South
1775,TXN-126238,931,64,2257,43,30,331,,14,464.76,780.7967999999998,458.06745599999994,6183.910655999999,2588.8631999999993,Google Pay,Overnight,West
1776,TXN-127285,1375,196,2257,35,39,43,,12,201.84,339.0912,166.639104,2249.627904,1445.6688000000001,Bank Transfer,Overnight,South
1777,TXN-129324,2449,489,2257,1,50,196,,15,231.76,312.876,253.08191999999997,3416.6059199999995,714.9239999999991,PayPal,Standard,North
1778,TXN-129647,2513,67,2257,19,11,436,,7,467.73,98.2233,254.07093600000002,3429.957636,2264.6967,Apple Pay,Store Pickup,North
1779,TXN-131130,911,117,2257,11,31,329,,15,398.25,1553.175,353.646,4774.221,3790.875,Bank Transfer,Standard,West
1780,TXN-132742,2698,412,2257,12,1,145,,2,467.57,65.4598,69.574416,939.254616,496.0202,PayPal,Store Pickup,North
1781,TXN-133384,494,187,2257,17,50,111,,10,27.7,27.700000000000003,19.944000000000003,269.244,-309.99999999999994,Apple Pay,Standard,East
1782,TXN-133494,1267,367,2257,32,20,281,,5,381.19,285.8925,129.6046,1749.6621,1423.7075,PayPal,Express,West
1783,TXN-133975,699,128,2257,34,32,36,,1,278.64,80.80559999999998,15.826752,213.66115200000002,120.75440000000002,Google Pay,Express,South
1784,TXN-134149,1747,264,2257,30,46,218,,8,392.9,125.728,241.39775999999998,3258.8697599999996,1918.5119999999997,PayPal,Standard,West
1785,TXN-134492,206,189,2257,1,44,376,,12,444.3,1226.268,328.42656000000005,4433.75856,2848.3320000000003,Credit Card,Express,East
1786,TXN-134621,2192,120,2257,36,5,228,,14,455.92,957.432,434.03584,5859.483840000001,3613.2880000000005,Credit Card,Express,South
1787,TXN-135977,2341,188,2257,42,26,226,,14,426.74,1732.5644,339.34364800000003,4581.139248,3735.5556000000006,PayPal,Express,North
1788,TXN-136164,1765,270,2257,24,47,106,,9,188.95,51.01649999999999,131.96268,1781.49618,-194.29649999999992,PayPal,Standard,Central
1789,TXN-136351,68,392,2257,13,3,274,,7,295.86,331.3632,139.172544,1878.829344,1687.5768,PayPal,Standard,West
1790,TXN-136742,1987,161,2257,36,36,185,,8,176.49,127.0728,102.78777600000001,1387.6349760000003,386.20720000000017,PayPal,Standard,North
1791,TXN-137622,2087,561,2257,39,7,97,,11,316.2,417.38399999999996,244.86527999999998,3305.68128,1776.1259999999997,Google Pay,Store Pickup,Central
1792,TXN-137625,2854,433,2257,10,48,202,,6,241.92,348.3648,88.252416,1191.407616,-146.76480000000015,PayPal,Overnight,North
1793,TXN-139910,2593,458,2257,20,10,421,,8,434.19,347.35200000000003,250.09344000000002,3376.26144,1953.528,PayPal,Store Pickup,South
1794,TXN-141067,1248,26,2257,32,8,395,,13,167.16,325.962,147.76944,1994.88744,316.36799999999994,Apple Pay,Overnight,Central
1795,TXN-141613,1723,244,2257,32,35,373,,6,285.89,85.767,130.36584,1759.9388399999998,929.1329999999999,PayPal,Express,East
1796,TXN-143042,406,530,2257,46,7,265,,3,191.16,63.0828,40.831776,551.228976,329.73720000000003,Apple Pay,Standard,West
1797,TXN-143370,1622,410,2257,46,35,92,,6,374.45,516.741,138.39672,1868.3557199999998,238.65899999999965,Apple Pay,Store Pickup,Central
1798,TXN-143497,1582,454,2257,46,20,222,,14,396.78,1499.8284,324.407328,4379.498928,2666.4316,Apple Pay,Standard,East
1799,TXN-144000,2662,187,2257,23,5,261,,14,27.7,104.706,22.64752,305.74152,-499.926,PayPal,Store Pickup,South
1800,TXN-144520,2816,361,2257,44,9,280,,15,318.83,286.947,359.64024,4855.143239999999,3807.0029999999997,Credit Card,Standard,East
1801,TXN-146013,1176,360,2257,19,21,70,,6,308.78,389.0627999999999,117.089376,1580.7065759999998,-15.562800000000152,Apple Pay,Express,East
1802,TXN-146898,2297,385,2257,38,4,99,,11,236.29,77.9757,201.697144,2722.9114440000003,2446.5243,Credit Card,Standard,South
1803,TXN-147108,2029,143,2257,5,34,62,,2,291.44,93.2608,39.169536,528.788736,1.9991999999999734,Bank Transfer,Standard,East
1804,TXN-147525,434,571,2257,22,22,26,,13,484.22,0.0,503.58880000000005,6798.448800000001,3505.7100000000005,Credit Card,Overnight,West
1805,TXN-148112,2174,270,2257,19,40,161,,6,188.95,306.099,66.20808,893.8090799999999,-401.61900000000014,Bank Transfer,Standard,North
1806,TXN-149334,1291,478,2257,3,40,386,,11,367.03,888.2126,251.929392,3401.046792,2608.3574,Google Pay,Store Pickup,Central
1807,TXN-100488,78,19,2258,1,40,156,,6,89.17,144.4554,31.245168,421.80976799999996,-217.29540000000003,Credit Card,Standard,Central
1808,TXN-100599,741,95,2258,9,19,364,,5,68.02,85.02499999999999,20.406,275.481,43.67499999999998,Bank Transfer,Store Pickup,East
1809,TXN-102541,1525,443,2258,13,27,452,,8,109.29,26.2296,67.847232,915.937632,685.6104,Apple Pay,Overnight,South
1810,TXN-103403,59,197,2258,26,33,460,,11,327.14,143.9416,276.367872,3730.9662719999997,2383.7484,Google Pay,Store Pickup,West
1811,TXN-104873,1944,293,2258,20,40,430,,13,23.26,45.357,20.561840000000004,277.58484000000004,-1938.1570000000002,Credit Card,Store Pickup,Central
1812,TXN-105248,2338,61,2258,21,47,132,,1,61.79,11.1222,4.053424,54.721224,-54.962199999999996,Credit Card,Overnight,South
1813,TXN-106196,523,403,2258,40,21,403,,7,282.44,533.8116,115.461472,1558.729872,51.38839999999982,Bank Transfer,Standard,West
1814,TXN-107644,1234,221,2258,13,49,78,,7,304.46,426.24399999999997,136.39808,1841.3740799999998,1350.146,Apple Pay,Standard,North
1815,TXN-108454,2186,499,2258,36,23,222,,6,163.4,117.64800000000001,69.02016,931.7721600000001,-452.86800000000005,PayPal,Overnight,North
1816,TXN-110996,1044,258,2258,38,37,459,,3,82.71,66.99510000000001,14.490791999999999,195.625692,-282.90510000000006,Google Pay,Standard,Central
1817,TXN-111037,549,205,2258,44,16,154,,14,191.65,134.155,203.91559999999998,2752.8605999999995,859.2849999999999,Google Pay,Overnight,Central
1818,TXN-111390,14,413,2258,3,40,31,,6,275.47,314.03580000000005,107.10273600000001,1445.886936,231.18420000000015,Apple Pay,Overnight,East
1819,TXN-111479,2044,2,2258,22,48,2,,10,491.75,639.275,342.25800000000004,4620.483,2039.9250000000002,Bank Transfer,Express,Central
1820,TXN-111653,2912,71,2258,13,35,317,,12,183.48,88.07039999999999,169.09516799999997,2282.7847679999995,-236.63040000000046,Bank Transfer,Store Pickup,East
1821,TXN-116580,1604,257,2258,24,44,27,,5,74.64,41.052,26.571839999999998,358.71984,-645.6020000000001,Apple Pay,Express,Central
1822,TXN-116852,165,497,2258,49,6,75,,3,460.38,13.811399999999999,109.386288,1476.7148879999997,917.1485999999998,Credit Card,Standard,South
1823,TXN-117368,1277,560,2258,13,16,420,,13,430.7,0.0,447.92799999999994,6047.027999999999,4987.839999999999,PayPal,Standard,West
1824,TXN-119100,2230,162,2258,50,36,341,,2,34.26,4.7964,5.097888,68.821488,-119.6764,Bank Transfer,Store Pickup,East
1825,TXN-121243,1794,332,2258,41,42,334,,2,283.73,113.49200000000002,36.317440000000005,490.28544,-11.311999999999955,Google Pay,Store Pickup,Central
1826,TXN-122327,2868,53,2258,9,38,116,,5,213.25,42.65,81.888,1105.488,875.9000000000001,Apple Pay,Store Pickup,Central
1827,TXN-122453,1555,5,2258,9,33,317,,11,324.9,500.346,245.88431999999997,3319.4383199999997,792.9239999999995,Bank Transfer,Overnight,West
1828,TXN-122763,1108,227,2258,45,46,56,,13,336.45,831.0314999999999,283.42547999999994,3826.2439799999993,796.6984999999995,PayPal,Express,South
1829,TXN-122792,2113,443,2258,28,30,423,,6,109.29,72.1314,46.688688000000006,630.297288,461.7486,Credit Card,Overnight,South
1830,TXN-124025,1616,49,2258,19,50,187,,11,107.75,296.3125,71.115,960.0525,-245.7125000000001,Credit Card,Overnight,East
1831,TXN-124601,679,387,2258,44,27,147,,7,80.66,141.155,33.8772,457.34220000000005,-86.69499999999994,Bank Transfer,Standard,Central
1832,TXN-125090,2515,4,2258,33,21,255,,15,442.42,1194.5339999999999,435.34128000000004,5877.10728,5209.2660000000005,Credit Card,Overnight,East
1833,TXN-125241,1305,107,2258,47,37,10,,1,402.59,116.75109999999998,22.867112,308.706012,264.35889999999995,Bank Transfer,Overnight,Central
1834,TXN-125248,989,398,2258,44,48,99,,8,17.54,35.08,8.4192,113.6592,-605.72,Apple Pay,Store Pickup,West
1835,TXN-125463,2481,34,2258,33,31,315,,14,149.38,439.1771999999999,132.171424,1784.3142239999997,-1126.9972,Bank Transfer,Standard,East
1836,TXN-125496,2510,374,2258,14,23,130,,5,31.0,46.5,8.68,117.18,-373.79999999999995,Apple Pay,Standard,Central
1837,TXN-125924,1201,455,2258,41,23,49,,5,402.42,442.66200000000003,125.55504,1694.99304,708.6880000000001,Credit Card,Standard,West
1838,TXN-126162,446,359,2258,18,42,92,,9,365.8,493.83000000000004,223.86960000000002,3022.2396000000003,1346.13,Google Pay,Store Pickup,South
1839,TXN-126190,1712,190,2258,44,10,296,,11,235.2,620.9279999999999,157.30176,2123.5737599999998,838.992,Google Pay,Store Pickup,West
1840,TXN-126619,366,465,2258,20,48,472,,4,236.31,198.50039999999998,59.739168,806.478768,504.1796,Google Pay,Overnight,East
1841,TXN-126826,1631,404,2258,4,45,236,,13,267.5,1008.4749999999999,197.52200000000002,2666.547,1410.435,Apple Pay,Store Pickup,North
1842,TXN-127711,1601,437,2258,4,23,361,,5,324.98,341.229,102.69368,1386.3646800000001,1150.921,Apple Pay,Store Pickup,East
1843,TXN-127808,2105,463,2258,15,38,168,,14,167.27,210.7602,170.481584,2301.501384,-562.7201999999997,Credit Card,Express,North
1844,TXN-127830,2188,414,2258,23,6,485,,7,29.91,12.562199999999999,15.744624000000002,212.55242400000003,122.25780000000002,Credit Card,Store Pickup,East
1845,TXN-128587,233,418,2258,33,36,60,,7,446.38,31.2466,247.473072,3340.886472,2589.6234,PayPal,Express,Central
1846,TXN-128911,1625,120,2258,13,32,81,,3,455.92,41.0328,106.138176,1432.865376,938.4072000000001,Credit Card,Store Pickup,East
1847,TXN-130216,2211,545,2258,16,11,272,,13,217.07,790.1348,162.542016,2194.317216,-263.24480000000017,PayPal,Overnight,West
1848,TXN-130840,631,121,2258,18,8,302,,9,278.39,75.16529999999999,194.427576,2624.7722759999997,582.0146999999997,Bank Transfer,Overnight,South
1849,TXN-131818,251,409,2258,48,31,183,,12,452.3,1465.4520000000002,316.97184000000004,4279.11984,3897.708,Credit Card,Store Pickup,South
1850,TXN-132120,2641,202,2258,39,5,35,,2,270.5,162.29999999999998,30.296000000000003,408.99600000000004,258.50000000000006,Apple Pay,Standard,Central
1851,TXN-132156,1857,127,2258,5,12,103,,11,410.79,1174.8594000000003,267.50644800000003,3611.3370480000003,819.3306000000002,Google Pay,Standard,Central
1852,TXN-132305,761,569,2258,4,16,438,,13,191.02,198.66080000000002,182.76793600000002,2467.3671360000003,-771.3107999999997,Bank Transfer,Express,East
1853,TXN-134670,1652,590,2258,5,42,380,,1,377.4,90.576,22.945919999999997,309.76991999999996,150.86399999999995,Apple Pay,Express,West
1854,TXN-136033,332,449,2258,10,15,383,,10,303.38,637.0980000000001,191.73616,2588.43816,2208.902,Apple Pay,Standard,Central
1855,TXN-136042,2724,465,2258,14,18,165,,2,236.31,103.9764,29.491488,398.135088,247.3636,Bank Transfer,Store Pickup,South
1856,TXN-136407,2418,491,2258,13,19,133,,7,215.16,331.34639999999996,93.981888,1268.755488,290.6035999999999,Bank Transfer,Store Pickup,West
1857,TXN-136416,2956,593,2258,32,46,90,,1,408.83,44.9713,29.108696000000002,392.967396,222.0687,Bank Transfer,Store Pickup,South
1858,TXN-136992,1126,185,2258,36,16,446,,8,334.62,615.7008000000001,164.900736,2226.159936,1716.5392,Bank Transfer,Standard,North
1859,TXN-137083,1597,476,2258,24,38,330,,9,38.31,44.822700000000005,23.997384000000004,323.96468400000003,-789.4827,PayPal,Express,South
1860,TXN-137549,2605,50,2258,49,44,215,,15,341.42,358.49100000000004,381.02472,5143.8337200000005,3045.759,PayPal,Store Pickup,North
1861,TXN-137749,244,516,2258,21,15,366,,7,150.86,242.8846,65.050832,878.186232,-205.2245999999999,PayPal,Express,South
1862,TXN-137972,62,83,2258,41,34,145,,13,49.01,89.19820000000001,43.834543999999994,591.7663439999999,-379.7482,Apple Pay,Standard,East
1863,TXN-138768,1828,467,2258,28,27,31,,9,198.29,446.1525,107.0766,1445.5341,712.2375,PayPal,Store Pickup,North
1864,TXN-138911,1022,319,2258,15,28,249,,14,285.59,39.9826,316.662192,4274.939592,1990.5773999999997,PayPal,Overnight,North
1865,TXN-142118,1013,369,2258,3,32,140,,8,336.17,484.08480000000003,176.422016,2381.697216,1996.7952,Apple Pay,Standard,East
1866,TXN-142443,2928,29,2258,7,14,181,,9,484.03,174.2508,334.561536,4516.580736,3816.8891999999996,PayPal,Express,West
1867,TXN-143581,64,30,2258,34,3,288,,8,238.61,19.088800000000003,151.183296,2040.974496,555.8712,Credit Card,Standard,South
1868,TXN-143664,2729,436,2258,11,13,286,,9,423.3,380.97,274.2984000000001,3703.0284000000006,2050.5600000000004,Credit Card,Standard,West
1869,TXN-143738,674,445,2258,15,42,103,,10,298.95,358.74,210.46080000000003,2841.2208,1437.4600000000003,Bank Transfer,Express,South
1870,TXN-143889,1378,140,2258,38,47,411,,2,496.02,79.36319999999999,73.014144,985.690944,656.1568,Google Pay,Store Pickup,West
1871,TXN-146289,2859,174,2258,11,33,317,,7,53.31,78.3657,23.584344,318.388644,-413.4557,Apple Pay,Store Pickup,South
1872,TXN-146651,1711,301,2258,38,1,434,,5,399.96,439.956,124.78752,1684.6315200000001,1396.694,Bank Transfer,Standard,West
1873,TXN-146750,434,383,2258,5,18,251,,11,471.62,1504.4678,294.668176,3978.020376,2687.5222,Credit Card,Express,Central
1874,TXN-147549,2943,201,2258,39,19,272,,5,284.26,355.325,85.27799999999999,1151.253,54.874999999999886,Credit Card,Store Pickup,North
1875,TXN-147711,169,521,2258,25,14,398,,15,64.34,250.92600000000002,57.133919999999996,771.30792,-1878.576,Credit Card,Overnight,East
1876,TXN-149365,2885,387,2258,7,39,387,,14,80.66,33.8772,87.62902400000002,1182.9918240000002,75.04280000000017,Credit Card,Store Pickup,Central
1877,TXN-100392,457,472,2259,43,5,133,,3,185.49,139.1175,33.388200000000005,450.7407,310.1925,Apple Pay,Overnight,West
1878,TXN-100668,2585,381,2259,17,27,293,,13,382.4,1391.9360000000001,286.34112,3865.6051199999997,644.1239999999998,Credit Card,Store Pickup,West
1879,TXN-102034,2568,232,2259,49,5,92,,15,337.81,1469.4734999999998,287.81411999999995,3885.4906199999996,2680.7264999999998,Bank Transfer,Overnight,Central
1880,TXN-103093,1353,399,2259,7,10,361,,3,400.94,288.67679999999996,73.131456,987.2746559999999,550.4232,Bank Transfer,Overnight,West
1881,TXN-104327,1675,33,2259,39,32,36,,10,333.57,900.639,194.80487999999997,2629.86588,1269.4609999999998,PayPal,Express,Central
1882,TXN-104484,1695,387,2259,38,3,164,,10,80.66,177.45199999999997,50.33183999999999,679.4798399999999,-99.65200000000004,PayPal,Standard,East
1883,TXN-104506,1355,107,2259,34,12,472,,6,402.59,193.2432,177.783744,2400.080544,2093.4168,Credit Card,Overnight,South
1884,TXN-104590,1745,455,2259,6,2,142,,9,402.42,1086.534,202.81968,2738.06568,985.896,Bank Transfer,Express,East
1885,TXN-107372,2055,329,2259,37,20,142,,5,335.83,419.78749999999997,100.749,1360.1115,135.3125,Google Pay,Express,West
1886,TXN-107692,2235,29,2259,45,31,451,,5,484.03,701.8434999999998,137.46451999999996,1855.7710199999997,1515.4564999999998,PayPal,Express,Central
1887,TXN-108011,1067,446,2259,27,37,264,,8,489.11,860.8336,244.16371200000003,3296.210112,1070.4464000000003,Apple Pay,Store Pickup,South
1888,TXN-109503,981,337,2259,25,35,451,,13,59.8,186.576,47.265919999999994,638.0899199999999,-1708.4859999999999,Google Pay,Overnight,Central
1889,TXN-110068,1903,163,2259,41,46,163,,14,491.46,1651.3056,418.330752,5647.465152,4171.8544,Bank Transfer,Express,East
1890,TXN-110706,1154,164,2259,5,47,493,,12,180.62,151.72080000000003,161.25753600000002,2176.976736,-801.0407999999998,Apple Pay,Express,West
1891,TXN-111088,1690,466,2259,36,23,140,,2,239.6,23.96,36.419200000000004,491.6592,427.26,Apple Pay,Standard,North
1892,TXN-111175,80,320,2259,39,43,82,,12,149.27,250.77360000000004,123.23731200000002,1663.7037120000002,669.6264000000003,PayPal,Standard,East
1893,TXN-111581,2089,222,2259,20,20,125,,5,82.7,8.27,32.418400000000005,437.64840000000004,195.53000000000003,Bank Transfer,Standard,West
1894,TXN-112272,1233,398,2259,7,40,325,,1,17.54,3.508,1.12256,15.15456,-74.83800000000001,Google Pay,Standard,Central
1895,TXN-112674,233,28,2259,8,39,195,,15,104.5,423.225,91.54200000000002,1235.817,-1180.125,PayPal,Overnight,West
1896,TXN-112773,2002,520,2259,20,42,234,,8,350.47,757.0152000000002,163.739584,2210.484384,1183.7848,PayPal,Express,South
1897,TXN-112932,2726,443,2259,50,37,191,,12,109.29,170.4924,91.27900799999999,1232.266608,897.2675999999999,Apple Pay,Standard,East
1898,TXN-113003,112,306,2259,9,4,447,,12,347.67,1168.1712,240.30950400000003,3244.178304,224.66880000000037,PayPal,Store Pickup,East
1899,TXN-113622,212,429,2259,33,22,22,,6,13.35,16.820999999999998,5.06232,68.34132,-700.581,PayPal,Store Pickup,East
1900,TXN-115015,626,321,2259,14,15,317,,10,151.6,242.56,101.8752,1375.3152,100.53999999999996,Apple Pay,Express,Central
1901,TXN-116519,2067,402,2259,8,7,24,,10,294.91,619.311,186.38312000000002,2516.17212,217.88900000000012,Apple Pay,Store Pickup,East
1902,TXN-116621,576,594,2259,10,24,226,,8,142.91,137.1936,80.48691199999999,1086.573312,-603.4336000000001,Credit Card,Standard,South
1903,TXN-116994,1805,452,2259,48,6,173,,14,278.04,817.4376000000001,246.00979200000003,3321.132192,694.1424000000002,Credit Card,Standard,West
1904,TXN-117221,1699,99,2259,25,32,17,,6,301.81,217.3032,127.48454400000001,1721.041344,179.17680000000018,PayPal,Overnight,West
1905,TXN-117623,2654,318,2259,42,1,57,,4,317.43,139.66920000000002,90.404064,1220.454864,970.1708,Apple Pay,Standard,South
1906,TXN-117847,150,357,2259,16,50,263,,14,269.12,941.9200000000001,226.06080000000003,3051.8208000000004,2112.46,PayPal,Express,North
1907,TXN-118281,688,513,2259,14,46,382,,3,462.75,69.41250000000001,105.507,1424.3445000000002,670.0875000000001,Credit Card,Standard,North
1908,TXN-118462,1945,547,2259,10,49,353,,6,96.88,156.9456,33.946752,458.28115199999996,-836.0256000000002,Google Pay,Express,North
1909,TXN-119119,1438,112,2259,25,34,96,,12,62.51,30.0048,57.609215999999996,777.7244159999999,-1226.7648000000002,Credit Card,Store Pickup,South
1910,TXN-120958,374,196,2259,18,26,303,,6,201.84,290.64959999999996,73.631232,994.021632,601.7304,Google Pay,Express,West
1911,TXN-121158,290,502,2259,28,13,256,,3,192.46,161.6664,33.257087999999996,448.970688,-130.34640000000007,Google Pay,Express,Central
1912,TXN-121385,2113,561,2259,42,13,215,,3,316.2,123.318,66.02256,891.3045599999999,474.9119999999999,Apple Pay,Store Pickup,North
1913,TXN-121393,242,289,2259,33,20,266,,5,85.27,8.527,33.42584,451.24884,-119.67700000000002,Apple Pay,Store Pickup,North
1914,TXN-122995,2593,538,2259,19,43,118,,14,173.92,389.58079999999995,163.623936,2208.923136,-417.16080000000034,Google Pay,Express,East
1915,TXN-124067,2666,528,2259,2,9,287,,5,150.65,52.727500000000006,56.0418,756.5643,407.02250000000004,Credit Card,Express,Central
1916,TXN-124111,852,514,2259,29,38,234,,1,436.09,74.1353,28.956376000000002,390.911076,354.8447,PayPal,Overnight,Central
1917,TXN-125429,1540,78,2259,32,39,13,,9,124.0,55.800000000000004,84.816,1145.016,-32.40000000000009,Credit Card,Express,South
1918,TXN-125595,1419,448,2259,41,31,338,,6,356.02,555.3912,126.458304,1707.1871039999999,1517.4288,Google Pay,Overnight,East
1919,TXN-126077,2134,207,2259,45,22,468,,7,258.94,326.26439999999997,118.905248,1605.220848,53.97559999999976,Apple Pay,Overnight,East
1920,TXN-126507,2767,213,2259,8,45,34,,13,409.67,1171.6562000000001,332.324304,4486.378103999999,1993.4537999999998,Google Pay,Express,Central
1921,TXN-129422,281,155,2259,28,10,86,,4,452.13,180.852,130.21344,1757.8814399999999,1289.588,Bank Transfer,Standard,West
1922,TXN-130785,750,69,2259,17,32,98,,5,298.53,194.0445,103.88843999999999,1402.4939399999998,992.6554999999998,PayPal,Express,North
1923,TXN-130911,1664,158,2259,6,33,59,,7,410.61,833.5382999999999,163.25853600000002,2203.990236,407.0717000000002,PayPal,Overnight,North
1924,TXN-138453,1527,447,2259,18,26,294,,8,434.99,347.992,250.55424,3382.48224,1286.2479999999998,PayPal,Overnight,South
1925,TXN-139229,886,548,2259,44,3,387,,10,85.42,187.924,53.302080000000004,719.5780800000001,-1104.624,Credit Card,Overnight,Central
1926,TXN-140791,1154,3,2259,37,6,92,,12,97.11,302.9832,68.986944,931.3237439999999,423.37679999999995,PayPal,Express,South
1927,TXN-140998,1250,545,2259,23,14,79,,1,217.07,15.1949,16.150008,218.025108,25.33510000000001,Credit Card,Overnight,North
1928,TXN-141418,2953,119,2259,46,6,291,,15,100.71,377.66249999999997,90.639,1223.6264999999999,412.23749999999995,Google Pay,Express,Central
1929,TXN-141426,530,27,2259,3,37,4,,15,391.82,176.319,456.07848,6157.05948,2944.131,PayPal,Store Pickup,Central
1930,TXN-141632,1343,536,2259,42,44,467,,14,281.19,1180.9979999999998,220.45296000000002,2976.1149600000003,-89.69799999999987,Google Pay,Overnight,East
1931,TXN-141797,1063,438,2259,18,4,394,,13,237.16,924.924,172.65248,2330.80848,2085.096,Google Pay,Overnight,East
1932,TXN-142798,2912,59,2259,34,2,240,,5,113.36,0.0,45.343999999999994,612.144,-302.1,Bank Transfer,Express,North
1933,TXN-142875,242,99,2259,41,1,304,,4,301.81,338.02720000000005,69.537024,938.749824,-73.70719999999994,PayPal,Express,Central
1934,TXN-144133,153,486,2259,42,39,429,,15,479.37,1653.8265000000001,442.93788,5979.6613800000005,5342.1735,Apple Pay,Store Pickup,North
1935,TXN-144764,1217,539,2259,4,8,410,,3,450.72,338.04,81.12960000000001,1095.2496,831.6300000000001,Google Pay,Express,Central
1936,TXN-144916,1161,433,2259,44,23,393,,3,241.92,43.5456,54.577152,736.7915519999999,57.25439999999992,Bank Transfer,Standard,North
1937,TXN-147401,795,370,2259,36,36,245,,14,59.62,217.0168,49.413056,667.076256,-447.59680000000003,Bank Transfer,Express,North
1938,TXN-100009,77,570,2260,35,8,68,,15,405.33,243.198,466.94016,6303.69216,3540.8519999999994,Bank Transfer,Express,North
1939,TXN-100611,2802,71,2260,42,45,281,,15,183.48,412.83,187.1496,2526.5196,-598.5300000000002,Credit Card,Express,Central
1940,TXN-100723,497,7,2260,43,17,456,,10,267.15,80.145,207.3084,2798.6634,1602.855,PayPal,Overnight,South
1941,TXN-101152,130,508,2260,50,44,128,,4,353.2,113.024,103.98208,1403.7580799999998,750.8559999999999,Apple Pay,Standard,North
1942,TXN-101979,1070,195,2260,17,22,347,,13,289.46,150.51919999999998,288.99686399999996,3901.4576639999996,986.2007999999992,Google Pay,Standard,West
1943,TXN-102659,961,354,2260,25,2,89,,7,370.7,103.796,199.28832000000003,2690.3923200000004,1573.5440000000003,Google Pay,Overnight,North
1944,TXN-103112,476,192,2260,46,30,208,,13,377.05,588.1980000000001,345.07616,4658.52816,2557.5420000000004,Google Pay,Standard,East
1945,TXN-104056,1145,430,2260,33,15,437,,3,283.58,17.0148,66.698016,900.4232159999999,508.6752,Google Pay,Store Pickup,Central
1946,TXN-104890,1260,492,2260,34,43,481,,4,301.56,301.56,72.37440000000001,977.0544000000001,722.08,Credit Card,Overnight,East
1947,TXN-104919,629,46,2260,4,22,376,,5,217.66,282.95799999999997,64.42736,869.76936,728.1419999999999,PayPal,Overnight,West
1948,TXN-105711,628,325,2260,39,9,139,,1,282.58,53.6902,18.311183999999997,247.20098399999998,91.67979999999997,Google Pay,Overnight,North
